客户ID,产品名称
12984,车胎和内胎
12984,车胎和内胎
12984,车胎和内胎
12984,车胎和内胎
12984,车胎和内胎
12984,车胎和内胎
12985,车胎和内胎
12985,帽子
12986,头盔
12986,头盔
12986,山地自行车
12986,旅行自行车
12986,车胎和内胎
12986,车胎和内胎
12986,车胎和内胎
12986,车胎和内胎
12987,山地自行车
12987,山地自行车
12987,旅行自行车
12987,袜子
12988,山地自行车
12988,挂架
12988,山地自行车
12988,旅行自行车
12988,车胎和内胎
12988,车胎和内胎
12988,车胎和内胎
12989,山地自行车
12989,头盔
12989,山地自行车
12989,旅行自行车
12989,水壶和水壶架
12989,水壶和水壶架
12989,车胎和内胎
12989,车胎和内胎
12990,山地自行车
12990,山地自行车
12990,旅行自行车
12990,骑行服
12991,旅行自行车
12991,帽子
12991,水壶和水壶架
12991,水壶和水壶架
12991,山地自行车
12991,山地自行车
12991,头盔
12992,骑行服
12992,头盔
12992,车胎和内胎
12992,车胎和内胎
12992,车胎和内胎
12992,车胎和内胎
12992,车胎和内胎
12992,车胎和内胎
12992,车胎和内胎
12993,头盔
12993,车胎和内胎
12993,车胎和内胎
12993,车胎和内胎
12993,车胎和内胎
12994,山地自行车
12994,水袋背包
12994,山地自行车
12994,水壶和水壶架
12994,水壶和水壶架
12994,旅行自行车
12994,头盔
12995,山地自行车
12995,水袋背包
12995,清洁剂
12995,山地自行车
12995,旅行自行车
12995,手套
12995,头盔
12996,山地自行车
12996,水袋背包
12996,山地自行车
12996,旅行自行车
12997,清洁剂
12997,帽子
12997,头盔
12997,车胎和内胎
12997,车胎和内胎
12997,车胎和内胎
12997,车胎和内胎
12997,车胎和内胎
12998,山地自行车
12998,骑行服
12998,山地自行车
12998,挡泥板
12998,旅行自行车
12998,头盔
12999,山地自行车
12999,旅行自行车
12999,头盔
12999,山地自行车
12999,水袋背包
13000,山地自行车
13000,山地自行车
13000,水壶和水壶架
13000,水壶和水壶架
13000,旅行自行车
13000,头盔
13001,山地自行车
13001,山地自行车
13001,车胎和内胎
13001,车胎和内胎
13001,旅行自行车
13001,车胎和内胎
13001,车胎和内胎
13002,自行车支架
13002,帽子
13002,帽子
13002,骑行服
13002,头盔
13002,车胎和内胎
13002,车胎和内胎
13003,自行车支架
13003,车胎和内胎
13003,车胎和内胎
13003,头盔
13003,车胎和内胎
13003,车胎和内胎
13004,车胎和内胎
13004,车胎和内胎
13004,车胎和内胎
13004,自行车支架
13005,自行车支架
13005,自行车支架
13005,头盔
13005,车胎和内胎
13005,车胎和内胎
13005,车胎和内胎
13006,山地自行车
13006,山地自行车
13006,旅行自行车
13006,水壶和水壶架
13007,山地自行车
13007,旅行自行车
13007,头盔
13007,山地自行车
13007,水袋背包
13008,车胎和内胎
13008,车胎和内胎
13008,挡泥板
13008,头盔
13008,车胎和内胎
13008,车胎和内胎
13008,车胎和内胎
13008,车胎和内胎
13009,清洁剂
13009,头盔
13009,车胎和内胎
13009,车胎和内胎
13009,车胎和内胎
13009,手套
13009,头盔
13009,车胎和内胎
13009,车胎和内胎
13010,山地自行车
13010,山地自行车
13010,车胎和内胎
13010,车胎和内胎
13010,旅行自行车
13010,帽子
13010,骑行服
13010,头盔
13011,山地自行车
13011,挡泥板
13011,山地自行车
13011,旅行自行车
13011,头盔
13011,车胎和内胎
13011,车胎和内胎
13012,山地自行车
13012,自行车支架
13012,山地自行车
13012,骑行服
13012,旅行自行车
13012,水壶和水壶架
13012,水壶和水壶架
13012,车胎和内胎
13012,车胎和内胎
13013,挂架
13013,车胎和内胎
13013,车胎和内胎
13013,车胎和内胎
13013,车胎和内胎
13013,车胎和内胎
13013,短裤
13014,挂架
13014,头盔
13014,车胎和内胎
13014,车胎和内胎
13015,车胎和内胎
13015,挂架
13016,公路自行车
13016,山地自行车
13016,头盔
13016,车胎和内胎
13016,车胎和内胎
13017,车胎和内胎
13017,车胎和内胎
13017,车胎和内胎
13018,山地自行车
13018,山地自行车
13018,袜子
13018,挡泥板
13019,公路自行车
13019,山地自行车
13019,挡泥板
13019,头盔
13019,水壶和水壶架
13019,水壶和水壶架
13020,山地自行车
13020,山地自行车
13021,山地自行车
13021,挡泥板
13021,头盔
13021,山地自行车
13022,山地自行车
13022,山地自行车
13022,清洁剂
13022,挡泥板
13023,骑行服
13023,袜子
13023,车胎和内胎
13023,车胎和内胎
13024,山地自行车
13024,骑行服
13024,山地自行车
13024,挡泥板
13025,山地自行车
13025,山地自行车
13025,骑行服
13026,挡泥板
13026,骑行服
13026,骑行服
13026,车胎和内胎
13026,车胎和内胎
13027,山地自行车
13027,挡泥板
13027,车胎和内胎
13028,袜子
13028,车胎和内胎
13028,车胎和内胎
13029,水壶和水壶架
13029,山地自行车
13029,公路自行车
13030,水袋背包
13030,挡泥板
13031,挡泥板
13032,车胎和内胎
13032,公路自行车
13032,山地自行车
13033,帽子
13033,挡泥板
13033,水壶和水壶架
13033,水壶和水壶架
13034,清洁剂
13034,手套
13034,头盔
13034,车胎和内胎
13034,车胎和内胎
13035,山地自行车
13035,山地自行车
13035,帽子
13035,水壶和水壶架
13035,水壶和水壶架
13036,山地自行车
13036,山地自行车
13036,帽子
13036,骑行服
13037,头盔
13037,车胎和内胎
13038,山地自行车
13038,山地自行车
13038,旅行自行车
13039,公路自行车
13039,山地自行车
13039,短裤
13040,头盔
13040,头盔
13040,车胎和内胎
13041,骑行服
13041,头盔
13041,头盔
13041,车胎和内胎
13041,车胎和内胎
13042,车胎和内胎
13042,手套
13042,头盔
13043,骑行服
13043,头盔
13043,挡泥板
13043,头盔
13043,车胎和内胎
13043,车胎和内胎
13044,头盔
13044,车胎和内胎
13045,头盔
13045,车胎和内胎
13045,车胎和内胎
13046,头盔
13046,车胎和内胎
13046,车胎和内胎
13047,骑行服
13047,骑行服
13047,短裤
13047,车胎和内胎
13047,车胎和内胎
13047,车胎和内胎
13047,车胎和内胎
13048,车胎和内胎
13048,车胎和内胎
13048,短裤
13048,帽子
13048,骑行服
13048,车胎和内胎
13048,车胎和内胎
13049,山地自行车
13049,旅行自行车
13049,水壶和水壶架
13049,山地自行车
13049,挡泥板
13049,头盔
13050,山地自行车
13050,山地自行车
13050,旅行自行车
13050,头盔
13050,车胎和内胎
13051,山地自行车
13051,旅行自行车
13051,水壶和水壶架
13051,水壶和水壶架
13051,车胎和内胎
13051,车胎和内胎
13051,车胎和内胎
13051,山地自行车
13052,袜子
13052,挡泥板
13053,挡泥板
13053,水袋背包
13054,骑行服
13054,挡泥板
13055,山地自行车
13055,短裤
13055,帽子
13055,骑行服
13055,公路自行车
13056,山地自行车
13056,短裤
13056,帽子
13056,公路自行车
13057,公路自行车
13057,短裤
13057,骑行服
13057,帽子
13057,山地自行车
13058,帽子
13058,山地自行车
13058,水壶和水壶架
13058,水壶和水壶架
13058,公路自行车
13059,公路自行车
13059,手套
13059,挡泥板
13059,山地自行车
13059,头盔
13060,手套
13060,挡泥板
13060,山地自行车
13060,水壶和水壶架
13060,水壶和水壶架
13060,公路自行车
13061,手套
13061,挡泥板
13062,水壶和水壶架
13062,水壶和水壶架
13062,山地自行车
13062,帽子
13062,公路自行车
13063,山地自行车
13063,头盔
13063,公路自行车
13064,水壶和水壶架
13064,水壶和水壶架
13064,山地自行车
13064,水袋背包
13064,清洁剂
13064,公路自行车
13065,公路自行车
13066,山地自行车
13066,水壶和水壶架
13066,水壶和水壶架
13066,头盔
13066,公路自行车
13067,骑行服
13067,山地自行车
13067,挡泥板
13067,公路自行车
13068,公路自行车
13068,骑行服
13068,山地自行车
13068,水壶和水壶架
13068,水壶和水壶架
13069,山地自行车
13069,水壶和水壶架
13069,公路自行车
13070,挡泥板
13070,头盔
13071,头盔
13071,水壶和水壶架
13071,水壶和水壶架
13071,车胎和内胎
13071,车胎和内胎
13071,车胎和内胎
13072,挂架
13072,车胎和内胎
13073,挡泥板
13074,挡泥板
13074,头盔
13075,山地自行车
13075,旅行自行车
13075,手套
13075,头盔
13075,车胎和内胎
13075,车胎和内胎
13075,山地自行车
13076,山地自行车
13076,水袋背包
13076,骑行服
13076,山地自行车
13076,旅行自行车
13077,山地自行车
13077,山地自行车
13077,旅行自行车
13077,手套
13077,水壶和水壶架
13077,水壶和水壶架
13078,山地自行车
13078,山地自行车
13078,旅行自行车
13078,头盔
13078,车胎和内胎
13078,车胎和内胎
13079,山地自行车
13079,水壶和水壶架
13079,水壶和水壶架
13079,旅行自行车
13079,水壶和水壶架
13079,山地自行车
13080,山地自行车
13080,旅行自行车
13080,头盔
13080,水壶和水壶架
13080,水壶和水壶架
13080,山地自行车
13080,车胎和内胎
13080,车胎和内胎
13080,车胎和内胎
13081,山地自行车
13081,山地自行车
13081,旅行自行车
13081,袜子
13081,车胎和内胎
13082,山地自行车
13082,水袋背包
13082,清洁剂
13082,山地自行车
13082,骑行服
13082,旅行自行车
13082,水壶和水壶架
13082,水壶和水壶架
13083,公路自行车
13083,帽子
13083,山地自行车
13083,挡泥板
13084,公路自行车
13084,帽子
13084,骑行服
13084,头盔
13085,手套
13085,山地自行车
13085,挡泥板
13085,头盔
13085,公路自行车
13086,山地自行车
13086,车胎和内胎
13086,车胎和内胎
13086,车胎和内胎
13086,公路自行车
13087,公路自行车
13087,山地自行车
13087,车胎和内胎
13087,车胎和内胎
13088,山地自行车
13088,挡泥板
13088,公路自行车
13089,山地自行车
13089,水壶和水壶架
13089,水壶和水壶架
13089,山地自行车
13089,旅行自行车
13089,头盔
13090,山地自行车
13090,旅行自行车
13090,头盔
13090,山地自行车
13090,挡泥板
13090,车胎和内胎
13091,山地自行车
13091,水袋背包
13091,山地自行车
13091,旅行自行车
13091,手套
13091,头盔
13092,车胎和内胎
13092,车胎和内胎
13092,骑行服
13092,挡泥板
13092,挂架
13093,公路自行车
13093,山地自行车
13093,车胎和内胎
13093,车胎和内胎
13094,挡泥板
13094,头盔
13095,水袋背包
13095,骑行服
13095,头盔
13095,头盔
13095,头盔
13095,水壶和水壶架
13095,车胎和内胎
13095,车胎和内胎
13095,车胎和内胎
13095,车胎和内胎
13095,车胎和内胎
13095,车胎和内胎
13096,背心
13096,帽子
13096,挡泥板
13096,水壶和水壶架
13096,水壶和水壶架
13096,水壶和水壶架
13096,水壶和水壶架
13096,车胎和内胎
13096,车胎和内胎
13096,车胎和内胎
13096,车胎和内胎
13096,车胎和内胎
13096,车胎和内胎
13097,挡泥板
13098,骑行服
13098,挡泥板
13099,挂架
13099,车胎和内胎
13099,车胎和内胎
13099,挡泥板
13099,头盔
13100,挡泥板
13100,头盔
13100,山地自行车
13101,头盔
13101,挡泥板
13101,山地自行车
13101,旅行自行车
13102,山地自行车
13102,水壶和水壶架
13102,水壶和水壶架
13102,挡泥板
13102,水袋背包
13103,手套
13103,挡泥板
13103,骑行服
13103,山地自行车
13103,旅行自行车
13103,水壶和水壶架
13103,水壶和水壶架
13103,山地自行车
13104,山地自行车
13104,头盔
13104,山地自行车
13104,旅行自行车
13104,袜子
13104,头盔
13104,车胎和内胎
13104,车胎和内胎
13105,山地自行车
13105,山地自行车
13105,车胎和内胎
13105,水壶和水壶架
13105,水壶和水壶架
13105,旅行自行车
13105,清洁剂
13105,车胎和内胎
13106,山地自行车
13106,旅行自行车
13106,车胎和内胎
13106,车胎和内胎
13106,车胎和内胎
13106,山地自行车
13106,水袋背包
13107,山地自行车
13107,山地自行车
13107,旅行自行车
13107,挡泥板
13107,头盔
13107,头盔
13108,山地自行车
13108,山地自行车
13108,旅行自行车
13108,水袋背包
13108,清洁剂
13108,手套
13108,头盔
13108,水壶和水壶架
13108,水壶和水壶架
13109,山地自行车
13109,山地自行车
13109,旅行自行车
13109,水袋背包
13109,头盔
13109,车胎和内胎
13109,车胎和内胎
13110,山地自行车
13110,山地自行车
13110,旅行自行车
13111,山地自行车
13111,骑行服
13111,山地自行车
13111,旅行自行车
13111,挡泥板
13111,头盔
13111,水壶和水壶架
13111,水壶和水壶架
13112,山地自行车
13112,山地自行车
13112,旅行自行车
13112,手套
13112,手套
13112,头盔
13112,头盔
13112,车胎和内胎
13112,车胎和内胎
13113,山地自行车
13113,旅行自行车
13113,清洁剂
13113,水壶和水壶架
13113,山地自行车
13113,车胎和内胎
13113,车胎和内胎
13114,山地自行车
13114,旅行自行车
13114,山地自行车
13114,挡泥板
13114,头盔
13115,山地自行车
13115,旅行自行车
13115,头盔
13115,水壶和水壶架
13115,水壶和水壶架
13115,车胎和内胎
13115,山地自行车
13116,头盔
13116,车胎和内胎
13116,车胎和内胎
13116,车胎和内胎
13116,车胎和内胎
13116,自行车支架
13117,山地自行车
13117,骑行服
13117,山地自行车
13117,旅行自行车
13117,挡泥板
13117,车胎和内胎
13118,山地自行车
13118,骑行服
13118,山地自行车
13118,挡泥板
13118,旅行自行车
13118,头盔
13119,山地自行车
13119,山地自行车
13119,旅行自行车
13119,帽子
13119,头盔
13119,水壶和水壶架
13120,水袋背包
13120,清洁剂
13120,手套
13120,骑行服
13120,头盔
13120,车胎和内胎
